Name,MARKET VALUE,PRICE HIGH,PRICE LOW,PRICE OPEN,PRICE INDEX,TURNOVER BY VALUE,VOLUME
10/19/2005,2041157,907.88,897.04,902.04,898.74,5474099,11033050
10/20/2005,2046632,900.13,889.57,898.89,899.91,6082545,12608720
10/21/2005,2055008,907.79,897.99,899.64,904.41,5645096,11364590
10/24/2005,2046292,908.45,900.23,905.13,906.65,4674775,9218982
10/25/2005,2016574,905.97,893.61,905.97,894.27,5687104,11213400
10/26/2005,1969042,892.62,873.89,892.62,875.82,5911800,12167120
10/27/2005,1975329,879.67,869.72,873.47,875.85,5881848,11908590
10/28/2005,1950512,880.21,859.69,875.86,867.73,5565266,11973380
10/31/2005,1974105,878.41,866.15,866.62,876.28,4954801,10443650
11/1/2005,1972349,875.96,862.69,875.96,872.86,4762514,10082750
11/2/2005,1992513,884.94,873.39,873.39,882.48,6115386,13104970
11/3/2005,1978253,885.68,872.11,882.19,874.57,5843191,12179180
11/4/2005,1985872,878.36,869.68,873.35,878.36,4570236,9567310
11/7/2005,1978116,877.62,870.08,877.62,877.28,3758294,7713259
11/8/2005,1990151,881.89,870.96,876.43,881.52,4617261,10128760
11/9/2005,1987811,884.94,878.68,881.51,879.25,5544780,11774410
11/10/2005,1957335,878.63,862.09,878.63,862.97,5071603,10853770
11/11/2005,1959421,867.33,857.79,861.22,864.79,4221479,9219719
11/14/2005,1950283,864.25,858.34,864.08,862.15,2924317,6271673
11/15/2005,1948985,867.46,853.86,862.07,856.63,4158739,8252477
11/16/2005,1964809,863.17,847.49,855.45,863.12,4185382,9066137
11/17/2005,1964193,865.79,859,863.08,862.66,4120494,8811636
11/18/2005,2001751,886.58,862.4,862.58,882.24,8353934,17597790
11/21/2005,1997544,886.11,880.3,882.79,883.87,4897254,10259960
11/22/2005,1961598,883.93,869.53,883.93,869.62,4500600,10597240
11/23/2005,1973709,876.82,866.19,868,876.23,3944070,9916919
11/24/2005,1987139,885.74,874.88,875.83,881.49,6102429,14629010
11/25/2005,1989954,884.16,877.26,881.25,884.1,5127946,13003550
11/28/2005,1981882,886.74,877.64,883.24,880.17,4239101,9739734
11/29/2005,1961208,879.25,870.56,879.25,871.31,3597357,8414993
11/30/2005,1962859,873.93,866.98,870.45,873.82,3676845,8040737
12/1/2005,1961850,877.31,870.7,873.47,873.07,3355702,7069234
12/2/2005,1958660,875.82,866.37,872.93,869.94,3937214,8492020
12/5/2005,1940303,869.43,858.86,869.43,859.61,4606548,10286900
12/6/2005,1959757,867.19,855.71,858.11,866.07,4737134,10303510
12/7/2005,1981408,874,865.02,865.72,873.84,4368779,9842954
12/8/2005,1982076,877.97,870.12,874.13,874.06,5018813,10259170
12/9/2005,2007423,887.57,871.26,873.69,887.36,5793086,12719530
12/12/2005,2009268,890.69,884.26,887.06,888.52,5082260,10699280
12/13/2005,2013925,889.22,880.74,888,889.1,5160351,10607990
12/14/2005,2028026,899.01,884.37,888.6,898.15,6757243,13868380
12/15/2005,2026593,904.01,895.17,898.38,896.43,7532371,16324310
12/16/2005,2033230,902.75,894.1,895.83,902.56,5563961,11701590
12/19/2005,2040557,904.47,898.79,902.05,902.91,4516249,10246870
12/20/2005,2047583,907.32,899.66,902.75,907.32,4977963,10811170
12/21/2005,2037575,910.93,902.11,907.05,903.14,4964916,10490540
12/22/2005,2045959,909.06,900.66,902.37,908.75,4476729,9094728
12/23/2005,2060129,915.89,908.51,908.96,915.89,5799046,11907000
12/26/2005,2080296,925,916.41,916.67,922.38,7501782,15342650
12/27/2005,2070775,922.44,916,922.44,919.36,5893745,12573040
12/28/2005,2075192,920.98,915.12,919.05,920.92,5731256,12131030
12/29/2005,2100223,932.03,921.14,921.14,932.03,9655794,17689730
12/30/2005,2080041,934,921.83,933.45,923.45,8517980,15600250
1/2/2006,2080041,,,,923.45,,
1/3/2006,2080041,,,,923.45,,
1/4/2006,2122165,941.43,926.41,926.56,941.43,11442610,21126900
1/5/2006,2157764,959.63,942.31,943.85,959.13,14693490,27311730
1/6/2006,2174679,975.63,956.04,961.91,970.03,16170990,30286370
1/9/2006,2180446,976.27,966.05,971.09,975.25,12626400,24329550
1/10/2006,2188571,978.28,964.43,975.28,978.15,12344020,22735300
1/11/2006,2168973,983.39,963.39,977.64,973.48,13488350,26524130
1/12/2006,2191708,984.08,968.54,972.39,983.72,11028180,21896670
1/13/2006,2176210,988.11,973.68,985.04,978.81,11215630,22281860
1/16/2006,2144046,977.89,960.88,977.89,961.44,9896151,20305200
1/17/2006,2157602,965.98,952.23,959.39,964.29,8076118,16037280
1/18/2006,2199288,984.67,963.08,964.16,983.62,10389840,20823500
1/19/2006,2225645,992.27,978.28,985.23,991.22,12714860,26455600
1/20/2006,2231398,994.5,987.06,991.57,993.34,12929890,26147060
1/23/2006,2228737,997.33,989.34,993.74,996.16,11459290,22546020
1/24/2006,2230301,1006.15,993.39,997.79,999.09,13914240,24197980
1/25/2006,2249058,1009.65,989.51,998.83,1009.6,11644200,21800750
1/26/2006,2249058,,,,1009.6,,
1/27/2006,2249058,,,,1009.6,,
1/30/2006,2249058,,,,1009.6,,
1/31/2006,2249058,,,,1009.6,,
2/1/2006,2249058,,,,1009.6,,
2/2/2006,2249058,,,,1009.6,,
2/3/2006,2249058,,,,1009.6,,
2/6/2006,2301904,1033.35,1012.81,1013.42,1033.23,13466980,25038770
2/7/2006,2290076,1038.5,1019.94,1034.68,1029.94,17669250,32954780
2/8/2006,2301902,1033.4,1022.94,1028.44,1033.07,13692520,26986720
2/9/2006,2266845,1033.19,1017.05,1033.19,1019.6,12115070,23839600
2/10/2006,2290173,1032.6,1018.48,1019.42,1032.34,11411750,22024450
2/13/2006,2284592,1034.64,1021.84,1034.38,1031.61,11454700,22157300
2/14/2006,2293431,1038.81,1030.46,1032.64,1038.53,9730559,18556210
2/15/2006,2319137,1048.34,1038.74,1040.33,1041.66,12747810,24784620
2/16/2006,2271469,1041.66,1019.21,1041.66,1020.12,13407180,26159890
2/17/2006,2271112,1028.57,1015.99,1020.06,1020.37,10774130,21026860
2/20/2006,2277539,1030.05,1020.01,1020.74,1021.64,10303300,18818880
2/21/2006,2314634,1038.94,1014.66,1020.98,1038.82,13180220,23678030
2/22/2006,2307825,1046.45,1036.38,1039.65,1037.88,13435060,25380700
2/23/2006,2316487,1041.59,1029.25,1038.25,1041.37,10259760,19785020
2/24/2006,2329903,1049.69,1041.97,1041.97,1049.44,10286380,19676100
2/27/2006,2324322,1057.22,1045.97,1055.95,1047.84,12520440,22872100
2/28/2006,2326645,1053.72,1033.66,1046.71,1053.01,10427830,19353260
3/1/2006,2335450,1057.69,1049.64,1051.76,1056.62,10518420,19425730
3/2/2006,2293556,1056.05,1034.68,1055.86,1038.67,13748690,24877860
3/3/2006,2306217,1043.42,1029.56,1037.99,1041.68,11437140,21200530
3/6/2006,2297654,1044.42,1036.11,1041.66,1038.87,9091203,17870960
3/7/2006,2243237,1037.98,1013.14,1037.93,1014.97,9676508,19336510
3/8/2006,2221952,1014.96,999.93,1012.58,1009.27,8818082,17463040
3/9/2006,2212039,1010.91,1002.2,1006.96,1004.34,6640051,12735100
3/10/2006,2213227,1011.76,1004.69,1004.75,1008.9,6337829,11887980
3/13/2006,2256567,1020.88,1008.51,1008.8,1019.86,6101943,11765910
3/14/2006,2252332,1021.65,1012.11,1020.47,1018.27,5861599,11348030
3/15/2006,2281535,1028.96,1017.08,1018.15,1028.96,7822300,14842070
3/16/2006,2277816,1029.8,1025.52,1028.96,1027.62,7936360,14784340
3/17/2006,2262662,1029.56,1021.08,1027.64,1024.01,7945174,15001920
3/20/2006,2294759,1037.91,1019.65,1024.5,1037.66,8246315,15389910
3/21/2006,2299099,1047.05,1036.23,1037.95,1040.76,10271580,19077650
3/22/2006,2306516,1047.94,1036.71,1041.14,1047.67,10034540,18640560
3/23/2006,2312309,1049.32,1042.82,1047.35,1048.54,10825050,20467870
3/24/2006,2302235,1051.76,1041.23,1049.12,1042.6,11031900,20098220
3/27/2006,2304892,1050.71,1037.08,1042.63,1050.71,9201788,17134060
3/28/2006,2306991,1056.52,1048.64,1050.07,1055.98,10630510,22273980
3/29/2006,2319918,1074.04,1057.68,1058.74,1065.29,15882110,30526340
3/30/2006,2299580,1067.99,1055.14,1065.84,1055.63,12089930,22012480
3/31/2006,2297090,1061.47,1050.22,1053.85,1061.09,12045670,22276180
4/3/2006,2327646,1079.37,1061.96,1061.96,1079.32,15703160,27729760
4/4/2006,2342015,1089.37,1076.2,1080.86,1089.37,17525220,31148750
4/5/2006,2356673,1100.56,1089.55,1091.17,1099.97,18539580,32936910
4/6/2006,2357458,1109.68,1097.32,1102.54,1103.24,19687810,36167040
4/7/2006,2355228,1105.1,1091.89,1102.94,1103.15,17760100,32570850
4/10/2006,2380060,1118.08,1100.69,1104.32,1117.91,17246460,32067520
4/11/2006,2388598,1126.09,1112.01,1120.16,1123.31,19796700,35607520
4/12/2006,2377729,1123.78,1116.15,1123.78,1117.07,15991140,30333840
4/13/2006,2335955,1122.39,1093.51,1116.84,1093.92,17190080,33824140
4/14/2006,2383003,1118.66,1091.67,1091.69,1118.61,16782530,33527950
4/17/2006,2413888,1129.15,1114.53,1120.19,1124.41,18349150,35704540
4/18/2006,2426798,1135.45,1119.27,1127.51,1131.28,17403460,32317220
4/19/2006,2435889,1140.41,1125.2,1135.61,1138.24,19364960,34322900
4/20/2006,2416726,1142.54,1127.09,1139.64,1134.38,21561230,37885650
4/21/2006,2446454,1152.89,1127.65,1133.2,1149.16,22750690,40772900
4/24/2006,2411753,1160.58,1135.75,1156.91,1142.7,26245890,45936210
4/25/2006,2393607,1149.54,1123.1,1139.49,1141.93,22885230,38611120
4/26/2006,2420717,1162.02,1142.07,1142.9,1155.73,25476160,41824290
4/27/2006,2417357,1159.9,1145.26,1157.38,1155.27,18862510,31980450
4/28/2006,2455956,1173.88,1133.19,1143.59,1172.35,24343010,40801860
5/1/2006,2455956,,,,1172.35,,
5/2/2006,2455956,,,,1172.35,,
5/3/2006,2455956,,,,1172.35,,
5/4/2006,2455956,,,,1172.35,,
5/5/2006,2455956,,,,1172.35,,
5/8/2006,2559516,1218.86,1179.58,1179.58,1218.44,26536300,44912820
5/9/2006,2616892,1252.76,1222.68,1226.31,1251.61,33111900,55993860
5/10/2006,2637783,1273.68,1243.47,1257.98,1265.93,33568260,55667040
5/11/2006,2613278,1294.87,1254.35,1267.22,1255.03,37299600,61133710
5/12/2006,2714381,1296.38,1252.68,1255.23,1296.26,34261840,54920320
5/15/2006,2820415,1352.41,1301.8,1312.14,1352.15,45768180,73534000
5/16/2006,2746198,1387.4,1322.14,1368.13,1331.13,50916380,79658160
5/17/2006,2757619,1356.13,1306.87,1331.69,1335.52,39133820,61823280
5/18/2006,2737817,1340.52,1301.11,1322.65,1331.2,31832850,52056350
5/19/2006,2842959,1371.22,1329.32,1334.07,1366.1,36222350,67123860
5/22/2006,2833911,1387.57,1360.35,1366.32,1373.67,38198860,66262160
5/23/2006,2745890,1365.1,1316.55,1365.1,1317.65,32747740,56872380
5/24/2006,2729104,1351.31,1277.33,1325.68,1308.24,31096800,51176620
5/25/2006,2668930,1316.47,1285.73,1304.69,1307.7,20482540,34046430
5/26/2006,2705455,1331.45,1309.46,1312.24,1331.02,21741980,36385660
5/29/2006,2764553,1366.84,1330.63,1339.9,1366.29,27100620,44480000
5/30/2006,2771311,1384.68,1360.55,1375.3,1378.76,28992420,44761020
5/31/2006,2738717,1386.94,1355.01,1377.45,1365.45,29359680,47335870
6/1/2006,2802448,1403.26,1362.94,1364.18,1402.88,31383490,53493440
6/2/2006,2766718,1411.78,1382,1406.62,1390.12,37407310,64109150
6/5/2006,2787182,1403.3,1362.72,1391.46,1403.16,29784740,55101810
6/6/2006,2778651,1413.11,1391.89,1400.27,1399.14,26497840,46835260
6/7/2006,2634994,1398.18,1319.7,1398.18,1320.23,31076290,52047630
6/8/2006,2641051,1331.88,1286.9,1309.07,1325.98,26462580,45677500
6/9/2006,2575859,1329.83,1293.05,1320.81,1294.18,21631040,37392610
6/12/2006,2579041,1308.12,1275.4,1283.83,1297.67,15025360,25033330
6/13/2006,2565454,1312.13,1284.62,1296.41,1298.28,16716170,27823020
6/14/2006,2529388,1291.69,1269.52,1291.69,1283.88,15982330,28801650
6/15/2006,2530948,1300.11,1280.5,1283.72,1285.38,12947890,23241300
6/16/2006,2603492,1318.02,1290,1290,1318.01,16152370,28408030
6/19/2006,2623541,1341.99,1294.9,1306.26,1334.89,18672640,30726260
6/20/2006,2627357,1341.24,1323.78,1333.62,1338.22,16416710,27797060
6/21/2006,2637231,1347,1320.41,1336.84,1333.53,18271580,32445470
6/22/2006,2628495,1341.73,1326.15,1331.93,1331.55,14642390,25953150
6/23/2006,2645567,1340.27,1319.51,1329.11,1339.45,15125540,25651630
6/26/2006,2694782,1363.57,1341.61,1341.61,1363.41,18564750,29595920
6/27/2006,2707938,1368.41,1354.09,1365.04,1363.9,16022200,26454720
6/28/2006,2703798,1366.34,1353.63,1361.79,1362.88,14836160,25791650
6/29/2006,2760970,1395.24,1365.25,1365.25,1395.12,24225650,42439200
6/30/2006,2775635,1408.79,1384.99,1402.59,1393.96,22942430,38396740
7/3/2006,2903751,1420.33,1393.92,1398.74,1420.33,24423120,38297380
7/4/2006,2871270,1426.1,1401.15,1423.08,1411.01,28116060,42749790
7/5/2006,2827655,1409.9,1377.22,1409.9,1393.01,21154110,33446000
7/6/2006,2875400,1418.76,1390.19,1391.64,1418.67,21637500,32480720
7/7/2006,2852095,1426.4,1405.99,1423.72,1410.43,22529570,33556180
7/10/2006,2852559,1413.58,1397.44,1410.5,1412.12,18616780,27607360
7/11/2006,2862656,1418.82,1406.5,1414.14,1418.57,18958940,28537380
7/12/2006,2859971,1430.94,1416.74,1419.07,1419.2,24831170,36293410
7/13/2006,2721256,1418.13,1344.15,1415.88,1346.09,31700080,48970670
7/14/2006,2735011,1367.74,1327.59,1333.74,1357.13,21065090,32659100
7/17/2006,2765878,1372.25,1348.43,1354.14,1372.25,16046820,24205550
7/18/2006,2767539,1373.59,1359.91,1370.9,1373.42,14797120,22724540
7/19/2006,3318489,1370.29,1330.28,1370.29,1336.64,15923620,25227630
7/20/2006,3336837,1346.85,1329.18,1335.41,1345.19,11505540,18450610
7/21/2006,3358351,1357.34,1344.57,1344.6,1356.03,12442430,20393650
7/24/2006,3358644,1359.56,1327.9,1340.28,1358.12,12517730,19966180
7/25/2006,3394366,1378.84,1359.32,1359.32,1374.17,14089740,22023500
7/26/2006,3387176,1380.8,1367.05,1377.78,1371.29,12059950,19633440
7/27/2006,3360720,1379.25,1347.28,1370.75,1355.54,14751700,23818750
7/28/2006,3330009,1359.74,1327.66,1354.92,1341.39,13809390,21557500
7/31/2006,3229607,1338.04,1293.53,1338.04,1294.33,13115400,22181200
8/1/2006,3195914,1302.89,1278.54,1292.71,1282.06,10137960,17443870
8/2/2006,3193513,1288.61,1258.01,1281.89,1275.09,10180840,17813280
8/3/2006,3190728,1281.79,1261.69,1277.63,1271.74,8115991,12940470
8/4/2006,3134466,1278.25,1239.38,1272.36,1241.91,9762333,16053630
8/7/2006,3090628,1241.85,1221.99,1233.49,1224.1,8515702,15116520
8/8/2006,3156887,1252.39,1225.04,1225.04,1252.39,8387431,14250480
8/9/2006,3151617,1258.21,1245.39,1254.37,1251.3,7485120,12859470
8/10/2006,3205144,1271.47,1251.08,1251.16,1271.47,10020040,17698990
8/11/2006,3202953,1277.97,1265.52,1273.27,1275.65,9033367,15303230
8/14/2006,3136363,1279.31,1241.95,1275.14,1245.72,9870530,16444470
8/15/2006,3256889,1265.86,1239.9,1243.16,1265.86,8592504,14319360
8/16/2006,3298210,1283.57,1262.54,1266.82,1283.57,12267020,20802740
8/17/2006,3270105,1280.28,1263.93,1280.28,1271.63,8843865,15457900
8/18/2006,3259040,1280.83,1265.82,1270.22,1267.87,7951341,13964520
8/21/2006,3262498,1270.67,1229.16,1235.43,1270.56,8661631,15064770
8/22/2006,3287623,1289.02,1269.1,1270.1,1285.27,11224120,17200930
8/23/2006,3290718,1294.82,1282.84,1284.82,1285.68,12215590,19092860
8/24/2006,3304986,1292.4,1274.56,1284.83,1292.4,9416605,15081310
8/25/2006,3305217,1301.75,1292.45,1293.5,1295.44,11586280,18557940
8/28/2006,3368092,1325.89,1298.36,1298.46,1325.89,16640990,26183280
8/29/2006,3371972,1349.2,1327,1328.61,1330.15,20558590,31766370
8/30/2006,3376705,1336.39,1319.82,1328.37,1334.67,12994580,21139940
8/31/2006,3377711,1342.79,1331.29,1335.59,1338.69,13932000,23188270
9/1/2006,3338572,1340.13,1314.57,1339.31,1318.1,14832250,25033680
9/4/2006,3375159,1337.24,1315.61,1315.71,1337.24,12470370,21095330
9/5/2006,3384715,1345.71,1334.72,1339.59,1340.68,15959670,26868100
9/6/2006,3400501,1346.37,1331.85,1341.4,1346.37,13799600,23153100
9/7/2006,3379436,1348.28,1323.98,1348.17,1328.38,13055000,21886450
9/8/2006,3393394,1334.73,1326.25,1327.55,1332.15,10157790,17230270
9/11/2006,3407913,1338.75,1319.21,1331.89,1338.75,12839290,20947260
9/12/2006,3455220,1350.53,1337.3,1338.81,1347.64,15787260,27301890
9/13/2006,3443522,1356.86,1337.46,1348.85,1338.39,18701740,32821180
9/14/2006,3442483,1345.59,1323.8,1338.35,1338.28,13679520,22217280
9/15/2006,3510827,1362.4,1338.14,1338.41,1362.32,19594620,36057140
9/18/2006,3528532,1375.58,1362.14,1367.64,1375.56,18187620,31454850
9/19/2006,3531349,1385.62,1371.43,1377.72,1378.31,15942860,26648290
9/20/2006,3521592,1381.81,1365.72,1376.12,1378.46,14017240,23445870
9/21/2006,3539011,1390.62,1378.46,1378.46,1387.37,16026130,26094110
9/22/2006,3506109,1393.53,1373.94,1389.87,1374.85,18173170,28265040
9/25/2006,3494970,1383.77,1361.61,1372.81,1372.4,15493800,24584770
9/26/2006,3470315,1371.58,1351.18,1370.86,1357.65,11953760,19703260
9/27/2006,3495356,1371.12,1355.39,1357.27,1371.12,10897810,17580320
9/28/2006,3519587,1389.55,1369.4,1372.13,1387,14070850,21687790
9/29/2006,3547163,1405.56,1389.04,1389.07,1403.26,17347630,27166740
10/2/2006,3547163,,,,1403.26,,
10/3/2006,3547163,,,,1403.26,,
10/4/2006,3547163,,,,1403.26,,
10/5/2006,3547163,,,,1403.26,,
10/6/2006,3547163,,,,1403.26,,
10/9/2006,3620333,1436.07,1418.21,1420.36,1436.07,23762240,39191860
10/10/2006,3513103,1443.5,1426.97,1437.69,1437.24,24024740,38400480
10/11/2006,3519631,1440.21,1421.81,1436.68,1435.91,18592000,31617980
10/12/2006,3504840,1438.8,1423.63,1436.2,1426.5,21048260,37956220
10/13/2006,3515621,1436.1,1420.96,1424.3,1430.88,16770800,28295150
10/16/2006,3483951,1434.53,1415.49,1432.31,1418.52,17341280,28492180
10/17/2006,3468883,1426.29,1410.67,1416.95,1414.45,15151120,24224400
10/18/2006,3515699,1437.59,1413.55,1413.91,1437.59,15015410,24290300
10/19/2006,3520415,1445.62,1433.94,1438.84,1439.38,14441180,23820260
10/20/2006,3494577,1447.95,1436.65,1440.67,1440.18,16526650,26560130
10/23/2006,3443617,1444.91,1403.01,1439.54,1408.71,17710770,28950370
10/24/2006,3530078,1440.05,1408.58,1408.58,1440.05,16151230,26189970
10/25/2006,3542987,1459.73,1434.81,1443.11,1446.82,21177140,32204880
10/26/2006,3637256,1457.37,1435.28,1447.09,1456.09,21300290,38466350
10/27/2006,3600068,1460.45,1433.35,1455.98,1439.05,21496180,37379300
10/30/2006,3608239,1446.24,1428.33,1436.66,1446.24,19874450,35320450
10/31/2006,3674267,1464.48,1447.05,1447.05,1464.47,21463620,36952270
11/1/2006,3720002,1479.41,1461.32,1465.67,1479.41,23518420,38926910
11/2/2006,3716098,1480.55,1464.6,1480.55,1479.66,24757950,42373140
11/3/2006,3736365,1497.47,1480.77,1481.58,1488.29,23319280,39372020
11/6/2006,3799880,1507.97,1472,1477.44,1507.89,25221660,42033500
11/7/2006,3812170,1516.8,1491.33,1512.65,1516.1,27894540,43038320
11/8/2006,3757755,1513.04,1497.01,1512.36,1498.17,19140300,28722400
11/9/2006,3823288,1527.38,1489.2,1491.8,1524.71,22283020,34030130
11/10/2006,4644941,1535.2,1493.2,1525.23,1504.06,31931180,53922860
11/13/2006,4604398,1512.95,1465.63,1498.06,1475.78,25176210,41653300
11/14/2006,4665924,1493.88,1453.26,1475.44,1493.78,22029300,36307870
11/15/2006,4765180,1534.85,1490.87,1494.11,1534.76,26135570,40589220
11/16/2006,4841981,1558.41,1531.29,1540.26,1533.29,34127300,57760940
11/17/2006,4922968,1562.24,1521.55,1528.01,1562.08,26950430,44446180
11/20/2006,5052426,1593.19,1567.34,1567.34,1593.16,32990610,53412350
11/21/2006,5104650,1612.46,1568.95,1591.47,1612.25,32628580,48601840
11/22/2006,5112432,1639.41,1600.38,1610.05,1624.03,38065260,57065490
11/23/2006,5161976,1642.81,1618.04,1623.71,1634.91,31474400,51360670
11/24/2006,5122316,1640.75,1611.55,1629.89,1636.58,32398030,49712100
11/27/2006,5102374,1651.8,1627.92,1632.66,1651.8,32057810,47267260
11/28/2006,5075309,1656.19,1629.82,1649.68,1644.01,29502960,44762910
11/29/2006,5122685,1672.91,1604.81,1617.69,1667.14,30895010,45578400
11/30/2006,5250168,1714.49,1671.66,1671.66,1714.36,39869040,60216080
12/1/2006,5252349,1741.8,1715.79,1719.28,1729.22,41045220,58413570
12/4/2006,5409051,1780.8,1731.9,1731.9,1780.74,46947570,71434320
12/5/2006,5454415,1811.66,1777.43,1785.44,1794.23,47255760,67202580
12/6/2006,5411966,1806.64,1717.72,1794.26,1779.41,53383280,81276690
12/7/2006,5420767,1820.72,1770.57,1774.18,1775.71,51388000,80487490
12/8/2006,5266265,1772.16,1710,1752.77,1711.58,41980240,66257740
12/11/2006,5502204,1790.11,1705.91,1705.91,1789.92,33169340,51335970
12/12/2006,5606731,1819.8,1772.11,1798.46,1802.79,38702460,57833540
12/13/2006,5616899,1813.28,1779.56,1805.42,1803.86,33154380,48004450
12/14/2006,5682626,1836.19,1805.2,1807.08,1836.14,33323920,47206220
12/15/2006,5751668,1867.78,1832.51,1842.88,1867.64,36957410,49414430
12/18/2006,5912345,1918.29,1875,1875,1916.11,46530160,61892980
12/19/2006,5988874,1936.75,1882.54,1924.8,1921.44,48969810,67788930
12/20/2006,5988963,1936.8,1893.42,1912.9,1936.55,39745340,56348500
12/21/2006,5909490,1945.47,1905.72,1935.78,1908.98,43437760,60225150
12/22/2006,5900702,1918.49,1880.57,1896.48,1895.64,34870770,46230500
12/25/2006,6154024,1957.47,1898.82,1898.82,1939.1,41951570,56251730
12/26/2006,6279318,1959.98,1914.97,1941.79,1938.24,39106900,56967380
12/27/2006,6429292,1983.11,1939.55,1940.41,1982.88,38961680,56005630
12/28/2006,6531054,2010.37,1964.97,1988.02,1979.93,45224320,63192830
12/29/2006,6828170,2052.86,1991.88,1991.88,2041.05,55716380,73851940
1/1/2007,6828170,,,,2041.05,,
1/2/2007,6828170,,,,2041.05,,
1/3/2007,6828170,,,,2041.05,,
1/4/2007,7074612,2139.49,2054.24,2073.25,2067.09,82381070,106719700
1/5/2007,6862117,2083.4,2030.76,2051.15,2072.88,68026050,92743440
1/8/2007,7017031,2131.74,2071.72,2072,2131.56,66303940,84767900
1/9/2007,7294640,2201.36,2128.06,2137.48,2200.09,65456190,81577620
1/10/2007,7347375,2255.97,2194.77,2210.76,2255.97,68822620,84904980
1/11/2007,7184566,2289.95,2224.37,2257.01,2231.63,68730000,86276540
1/12/2007,6937903,2249.54,2159.77,2215.86,2173.75,61742820,76525710
1/15/2007,7277152,2287.68,2170.94,2170.94,2287.34,57043440,66403090
1/16/2007,7355206,2354.43,2297.24,2310.96,2353.87,67843420,76364240
1/17/2007,7231431,2393.22,2266.34,2360.41,2308.93,80008900,89015540
1/18/2007,7157881,2325.53,2240.21,2292.17,2317.09,69894960,78648590
1/19/2007,7354529,2396.09,2320.87,2320.87,2396.09,73538860,83334020
1/22/2007,7617199,2491.71,2424.81,2424.81,2491.31,81870480,93892990
1/23/2007,8640359,2516.59,2415.11,2508.26,2508.13,92812860,102337600
1/24/2007,8705274,2556.1,2489.93,2508.52,2536.43,80277490,84433700
1/25/2007,8355087,2529.43,2449.05,2512.46,2452.83,77241710,81055140
1/26/2007,8452256,2524.24,2356.98,2415.75,2512.92,73275660,78654000
1/29/2007,8621867,2582.4,2521.5,2529.94,2576.92,79544850,85452080
1/30/2007,8577162,2599.45,2531.78,2586.52,2551.88,73485010,78211520
1/31/2007,8124203,2548.17,2367.67,2544.3,2385.33,71945020,80909140
2/1/2007,8119774,2410.42,2310.57,2350.6,2395.17,57578100,65078080
2/2/2007,7761940,2403.62,2293.28,2397.06,2298,53535100,59377150
2/5/2007,7564829,2304.32,2247.93,2282.77,2271.8,42358000,47587500
2/6/2007,7736903,2316.7,2198.9,2271.37,2316.04,61206500,67010640
2/7/2007,7860608,2390.87,2330.43,2330.43,2369.79,66203330,70106380
2/8/2007,7919776,2415.96,2354.7,2376.63,2410.6,58367500,62656530
2/9/2007,7888736,2417.64,2376.02,2412.64,2397.24,51302930,55515520
2/12/2007,8130236,2485.76,2396.79,2397.85,2485.39,51709420,54992320
2/13/2007,8197262,2526.23,2489.66,2498.34,2522.63,48227860,51528850
2/14/2007,8419015,2594.66,2520.53,2527.56,2588.35,58462260,62777260
2/15/2007,8686817,2669.18,2607.63,2607.63,2668.63,67415680,71631330
2/16/2007,8703945,2717.57,2660.49,2692.67,2676.73,71597570,75908780
2/19/2007,8703945,,,,2676.73,,
2/20/2007,8703945,,,,2676.73,,
2/21/2007,8703945,,,,2676.73,,
2/22/2007,8703945,,,,2676.73,,
2/23/2007,8703945,,,,2676.73,,
2/26/2007,8925678,2710.3,2641.12,2679.26,2707.68,70981600,74531550
2/27/2007,8125560,2719.52,2454.92,2717.81,2457.49,101102800,107736800
2/28/2007,8437400,2554.23,2413.33,2413.42,2544.57,77148240,82822560
3/1/2007,8182339,2550.33,2439.5,2550.26,2473.54,74299570,82159650
3/2/2007,8275649,2523.86,2455.82,2468.67,2508.73,54222100,57946800
3/5/2007,8120656,2541.82,2409.71,2503.82,2475.61,63071740,68517490
3/6/2007,8299555,2539.45,2452.14,2467.74,2520.29,50261310,52633150
3/7/2007,8468807,2594.46,2532.15,2532.97,2589.44,57623230,59720940
3/8/2007,8553178,2628.45,2565.11,2597.71,2627.63,53907620,55386540
3/9/2007,8572008,2643.81,2587.49,2632.8,2611.39,67933040,70411310
3/12/2007,8593881,2619.5,2563.37,2612.96,2616.17,60438190,62468910
3/13/2007,8618334,2641.63,2605.23,2620.71,2640.17,62061180,65788900
3/14/2007,8439417,2625.12,2546.65,2609.93,2597.36,66581940,68952080
3/15/2007,8780374,2645.88,2595.54,2595.54,2645.55,63266770,63778480
3/16/2007,8721131,2665.39,2576.32,2656.01,2604.23,74777020,75331840
3/19/2007,8981885,2674.8,2523.3,2533.71,2659.41,72943650,73983550
3/20/2007,9007002,2674.47,2645.25,2669.63,2672.77,61741470,61249710
3/21/2007,9071969,2703,2666.89,2685.92,2702.6,68369310,64612940
3/22/2007,9109590,2740.28,2702.41,2720.46,2711.32,86036270,83308060
3/23/2007,9105476,2726.62,2653.79,2710.36,2716.27,76304480,73911900
3/26/2007,9235079,2764.4,2713.93,2725.4,2764.03,77796100,76074770
3/27/2007,9265335,2789.97,2753.02,2770.35,2784.02,84018380,80725120
3/28/2007,9384842,2806.08,2689.11,2787.24,2797.65,112146100,112210000
3/29/2007,9513632,2830.08,2782.93,2802.38,2783.3,113233400,106567200
